,Entrez gene ID,Ensembl gene ID,Ensembl transcript ID,Transcript type,Predicted SL,Experimental evidences on SLs,Lee2017 Evidence,Shekari2017 Evidence
342,11000,ENSG00000143554,ENST00000271857,PT (ALTERNATIVE:2),r,Yes,,
343,5211,ENSG00000141959,ENST00000349048,PT (PRINCIPAL:1),c,,,C (rep1)
344,52,ENSG00000143727,ENST00000439645,NPT,c,Yes,,C (rep1)
345,11185,ENSG00000241644,ENST00000013222,PT (PRINCIPAL:3),c,,,
346,5143,ENSG00000105650,ENST00000594465,PT (PRINCIPAL:3),c,,,
347,2495,ENSG00000167996,ENST00000530019,NPT,c,,,
348,7360,ENSG00000169764,ENST00000467648,NPT,c,,,C (rep1)
349,6818,ENSG00000261052,ENST00000395138,PT (PRINCIPAL:2),c,,,
350,114112,ENSG00000197763,ENST00000524230,PT (PRINCIPAL:3),n,,,
351,5138,ENSG00000186642,ENST00000420501,NPT,c,Yes,,
352,411,ENSG00000113273,ENST00000264914,PT (PRINCIPAL:1),g,,,
353,8622,ENSG00000113231,ENST00000264917,PT (PRINCIPAL:3),c,Yes,,
354,1491,ENSG00000116761,ENST00000346806,NPT,c,,,
355,3293,ENSG00000130948,ENST00000375262,NPT,r,,,
356,23236,ENSG00000182621,ENST00000625874,NPT,c,,,
357,9435,ENSG00000175040,ENST00000309575,PT (PRINCIPAL:1),m,,,
358,4357,ENSG00000128309,ENST00000341116,PT (PRINCIPAL:1),m,Yes,Inner Mitochondrial Membrane,
359,2222,ENSG00000079459,ENST00000443614,NPT,c,,,C (rep3)
360,1431,ENSG00000062485,ENST00000351328,PT (PRINCIPAL:2),m,Yes,Inner Mitochondrial Membrane,C (rep1)
361,3163,ENSG00000103415,ENST00000575129,NPT,c,Yes,,H (rep3)
362,27034,ENSG00000151498,ENST00000281182,PT (PRINCIPAL:1),m,,,M (rep1)
363,3163,ENSG00000103415,ENST00000575120,NPT,x,,,CM (rep1)
364,4259,ENSG00000143198,ENST00000627653,NPT,m,,,CM (rep1)
365,2632,ENSG00000114480,ENST00000489715,PT (ALTERNATIVE:2),n,,,
366,1644,ENSG00000132437,ENST00000380984,NPT,c,,,
367,4830,ENSG00000239672,ENST00000480143,NPT,c,Yes,,C (rep1)
368,10841,ENSG00000160282,ENST00000291670,PT (PRINCIPAL:1),n,,,
369,5330,ENSG00000137841,ENST00000557821,PT (ALTERNATIVE:1),n,,,
370,1607,ENSG00000136267,ENST00000407950,NPT,c,,,
371,5223,ENSG00000171314,ENST00000334828,PT (PRINCIPAL:1),c,,,C (rep1)
372,26229,ENSG00000149541,ENST00000534715,NPT,x,,,
373,7054,ENSG00000180176,ENST00000381178,NPT,c,,,
374,2673,ENSG00000198380,ENST00000361060,PT (PRINCIPAL:1),m,,,C (rep1)
375,2531,ENSG00000119537,ENST00000592327,NPT,r,,,H (rep3)
376,374569,ENSG00000166183,ENST00000551170,NPT,c,,,
377,374569,ENSG00000166183,ENST00000551177,PT (PRINCIPAL:2),m,,,
378,2720,ENSG00000170266,ENST00000415454,NPT,g,Yes,,
379,31,ENSG00000278540,ENST00000612895,NPT,c,Yes,,C (rep1)
380,80270,ENSG00000099377,ENST00000297679,PT (PRINCIPAL:1),c,,,
381,1787,ENSG00000107614,ENST00000488990,NPT,c,,,
382,1581,ENSG00000167910,ENST00000301645,PT (PRINCIPAL:1),r,,,
383,11332,ENSG00000097021,ENST00000545482,PT (ALTERNATIVE:2),n,,,C (rep1)
384,10195,ENSG00000214160,ENST00000455059,NPT,r,,,CM (rep3)
385,56474,ENSG00000047230,ENST00000359276,PT (PRINCIPAL:1),x,,,C (rep2)
386,387893,ENSG00000183955,ENST00000402868,PT (PRINCIPAL:2),c,,,
387,275,ENSG00000145020,ENST00000637455,NPT,c,,,
388,5138,ENSG00000186642,ENST00000544570,NPT,x,,,
389,95,ENSG00000243989,ENST00000494103,NPT,c,,,
390,3101,ENSG00000160883,ENST00000292432,PT (PRINCIPAL:1),c,,,C (rep1)
391,1312,ENSG00000093010,ENST00000361682,PT (PRINCIPAL:3),r,Yes,,
392,3141,ENSG00000159267,ENST00000612277,PT (PRINCIPAL:1),c,Yes,,
393,353,ENSG00000198931,ENST00000378364,PT (PRINCIPAL:1),c,Yes,,C (rep1)
394,79077,ENSG00000179958,ENST00000319285,PT (PRINCIPAL:1),c,Yes,,
395,10919,ENSG00000204371,ENST00000395728,PT (ALTERNATIVE:2),n,,,
396,1717,ENSG00000172893,ENST00000407721,PT (PRINCIPAL:1),r,Yes,,CM (rep1)
397,1565,ENSG00000100197,ENST00000389970,NPT,m,,,
398,374291,ENSG00000115286,ENST00000233627,PT (PRINCIPAL:1),m,,,CM (rep1)
399,11282,ENSG00000161013,ENST00000337755,NPT,c,,,
400,54575,ENSG00000242515,ENST00000344644,PT (PRINCIPAL:1),x,,,
401,8972,ENSG00000257335,ENST00000549489,NPT,g,,,
402,1594,ENSG00000111012,ENST00000228606,PT (PRINCIPAL:1),m,,,
403,9487,ENSG00000108474,ENST00000463810,NPT,m,,,
404,29968,ENSG00000135069,ENST00000376588,PT (PRINCIPAL:1),c,Yes,,C (rep1)
405,427,ENSG00000104763,ENST00000520781,NPT,r,,,
406,4524,ENSG00000177000,ENST00000376583,PT (ALTERNATIVE:1),m,,,
407,4524,ENSG00000177000,ENST00000376585,PT (ALTERNATIVE:1),m,,,
408,3712,ENSG00000128928,ENST00000487418,PT (PRINCIPAL:1),m,Yes,,M (rep2)
409,8566,ENSG00000160209,ENST00000468090,NPT,c,,,N (rep2)
410,55577,ENSG00000124357,ENST00000455662,NPT,m,,,C (rep1)
411,5298,ENSG00000143393,ENST00000368875,PT (PRINCIPAL:3),n,,,
412,5298,ENSG00000143393,ENST00000368874,PT (ALTERNATIVE:1),n,,,
413,262,ENSG00000123505,ENST00000368877,NPT,m,,,
414,262,ENSG00000123505,ENST00000368876,NPT,m,,,
415,3706,ENSG00000137825,ENST00000425927,NPT,m,,,
416,2584,ENSG00000108479,ENST00000225614,PT (PRINCIPAL:1),n,,,C (rep1)
417,10327,ENSG00000117448,ENST00000372070,PT (PRINCIPAL:1),c,Yes,,C (rep1)
418,5052,ENSG00000117450,ENST00000372079,NPT,c,,,C (rep1)
419,5033,ENSG00000122884,ENST00000263556,PT (PRINCIPAL:3),r,Yes,,H (rep3)
420,2629,ENSG00000177628,ENST00000427500,NPT,l,,,
421,79837,ENSG00000166908,ENST00000354947,PT (PRINCIPAL:1),c,,,
422,7296,ENSG00000198431,ENST00000354940,PT (ALTERNATIVE:1),c,,,C (rep1)
423,157506,ENSG00000121039,ENST00000240285,PT (PRINCIPAL:1),x,,,
424,212,ENSG00000158578,ENST00000330807,PT (PRINCIPAL:1),m,,,
425,1800,ENSG00000015413,ENST00000568281,NPT,c,,,
426,23382,ENSG00000158467,ENST00000446544,PT (ALTERNATIVE:1),c,Yes,,C (rep3)
427,39,ENSG00000120437,ENST00000367048,PT (PRINCIPAL:1),x,,,C (rep1)
428,27165,ENSG00000135423,ENST00000623608,NPT,x,,,
429,3421,ENSG00000067829,ENST00000217901,PT (PRINCIPAL:1),m,Yes,,CM (rep1)
430,51292,ENSG00000100938,ENST00000456667,NPT,c,,,
431,3939,ENSG00000134333,ENST00000379412,PT (PRINCIPAL:1),c,Yes,,C (rep1)
432,10724,ENSG00000198408,ENST00000357797,NPT,c,Yes,,C (rep2)
433,5209,ENSG00000170525,ENST00000379775,NPT,n,,,
434,10555,ENSG00000169692,ENST00000371694,NPT,r,,,
435,5160,ENSG00000131828,ENST00000379805,NPT,m,Yes,,C (rep1)
436,51179,ENSG00000116882,ENST00000622548,PT (PRINCIPAL:1),c,,,
437,2591,ENSG00000115339,ENST00000409882,NPT,c,,,CM (rep2)
438,10768,ENSG00000168710,ENST00000369799,PT (PRINCIPAL:1),c,Yes,,C (rep3)
439,7296,ENSG00000198431,ENST00000503506,PT (PRINCIPAL:2),c,,,C (rep1)
440,3425,ENSG00000127415,ENST00000247933,PT (PRINCIPAL:1),g,,,
441,55304,ENSG00000172296,ENST00000399002,PT (PRINCIPAL:1),n,,,
442,8525,ENSG00000149091,ENST00000343674,PT (PRINCIPAL:3),n,,,
443,8801,ENSG00000172340,ENST00000307227,PT (PRINCIPAL:3),m,Yes,Inner Mitochondrial Membrane,M (rep1)
444,8821,ENSG00000109452,ENST00000509777,NPT,r,,,
445,6821,ENSG00000139531,ENST00000266971,PT (PRINCIPAL:1),m,,Inner Mitochondrial Membrane,
446,3990,ENSG00000166035,ENST00000433326,NPT,n,,,
447,55501,ENSG00000136213,ENST00000432336,NPT,g,Yes,,
448,90701,ENSG00000166562,ENST00000588875,NPT,c,,,
449,81616,ENSG00000130377,ENST00000588304,PT (ALTERNATIVE:2),c,,,
450,5049,ENSG00000168092,ENST00000527958,PT (PRINCIPAL:1),c,Yes,,C (rep1)
451,5409,ENSG00000141744,ENST00000581428,NPT,n,,,
452,27010,ENSG00000196511,ENST00000538212,NPT,c,,,
453,2588,ENSG00000141012,ENST00000268695,PT (PRINCIPAL:1),l,,,
454,2986,ENSG00000101890,ENST00000218006,PT (PRINCIPAL:1),m,,,
455,1589,ENSG00000231852,ENST00000418967,PT (PRINCIPAL:1),r,,,
456,5214,ENSG00000067057,ENST00000413079,NPT,c,Yes,,C (rep3)
457,26229,ENSG00000149541,ENST00000531383,NPT,r,,,
458,51251,ENSG00000122643,ENST00000409467,PT (ALTERNATIVE:1),c,,,
459,3631,ENSG00000040933,ENST00000409463,NPT,m,,,
460,23236,ENSG00000182621,ENST00000378641,NPT,n,,,
461,23007,ENSG00000114805,ENST00000494598,NPT,n,,,
462,55586,ENSG00000100253,ENST00000451761,NPT,c,,,
463,1644,ENSG00000132437,ENST00000431062,NPT,c,,,
464,9487,ENSG00000108474,ENST00000584797,NPT,r,,,
465,10020,ENSG00000159921,ENST00000377902,PT (PRINCIPAL:1),m,,,
466,10380,ENSG00000162813,ENST00000414869,NPT,m,,,
467,3034,ENSG00000084110,ENST00000552509,NPT,c,,,
468,55326,ENSG00000155189,ENST00000285518,PT (PRINCIPAL:1),m,,,CM (rep1)
469,23743,ENSG00000132840,ENST00000521567,NPT,c,,,
470,5290,ENSG00000121879,ENST00000263967,PT (PRINCIPAL:1),c,Yes,,
471,4351,ENSG00000178802,ENST00000564633,NPT,c,Yes,,
472,9807,ENSG00000176095,ENST00000460540,NPT,c,Yes,,
473,51179,ENSG00000116882,ENST00000325945,PT (PRINCIPAL:1),c,,,
474,2132,ENSG00000151348,ENST00000533608,PT (PRINCIPAL:1),n,,,
475,5831,ENSG00000183010,ENST00000337943,NPT,m,,,CM (rep1)
476,8704,ENSG00000117411,ENST00000309519,NPT,c,,,
477,4830,ENSG00000239672,ENST00000336097,NPT,c,Yes,,C (rep1)
478,5625,ENSG00000100033,ENST00000610940,PT (PRINCIPAL:3),m,,,CM (rep1)
479,5833,ENSG00000185813,ENST00000570391,NPT,c,,,
480,5409,ENSG00000141744,ENST00000394246,NPT,c,,,
481,7296,ENSG00000198431,ENST00000525566,NPT,c,,,C (rep1)
482,1644,ENSG00000132437,ENST00000426377,NPT,c,,,
483,100,ENSG00000196839,ENST00000372874,PT (PRINCIPAL:1),c,,,
484,3635,ENSG00000168918,ENST00000415617,NPT,c,Yes,,
485,175,ENSG00000038002,ENST00000264595,PT (PRINCIPAL:1),m,,,
486,2530,ENSG00000033170,ENST00000360689,PT (PRINCIPAL:1),r,,,
487,271,ENSG00000116337,ENST00000342115,NPT,c,Yes,,
488,11320,ENSG00000071073,ENST00000414521,NPT,c,,,
489,55586,ENSG00000100253,ENST00000216075,PT (PRINCIPAL:1),c,,,
490,2235,ENSG00000066926,ENST00000592699,NPT,m,,Inner Mitochondrial Membrane,
491,8659,ENSG00000159423,ENST00000538839,NPT,m,,,M (rep2)
492,23396,ENSG00000186111,ENST00000335312,PT (PRINCIPAL:3),n,,,
493,53,ENSG00000134575,ENST00000529663,NPT,m,,,CM (rep2)
494,1789,ENSG00000088305,ENST00000201963,NPT,n,,,C (rep1)
495,4952,ENSG00000122126,ENST00000371113,PT (PRINCIPAL:1),c,Yes,,
496,80308,ENSG00000160688,ENST00000315144,PT (PRINCIPAL:1),m,,,C (rep1)
497,10841,ENSG00000160282,ENST00000397746,PT (PRINCIPAL:1),n,,,
498,10841,ENSG00000160282,ENST00000397743,NPT,n,,,
499,23396,ENSG00000186111,ENST00000589578,PT (ALTERNATIVE:2),n,,,
500,10841,ENSG00000160282,ENST00000397748,NPT,n,,,
501,7167,ENSG00000111669,ENST00000488464,NPT,c,,,C (rep1)
502,64132,ENSG00000015532,ENST00000017003,PT (PRINCIPAL:1),g,,,
503,1719,ENSG00000228716,ENST00000439211,PT (PRINCIPAL:1),c,,,
504,3032,ENSG00000138029,ENST00000317799,PT (PRINCIPAL:1),n,,Inner Mitochondrial Membrane,CM (rep1)
505,2687,ENSG00000099998,ENST00000398292,PT (ALTERNATIVE:2),l,,,
506,1545,ENSG00000138061,ENST00000610745,PT (PRINCIPAL:1),m,,,
507,1800,ENSG00000015413,ENST00000261615,PT (PRINCIPAL:1),c,,,
508,6120,ENSG00000197713,ENST00000435437,NPT,c,,,
509,5293,ENSG00000171608,ENST00000536656,NPT,c,,,
510,8529,ENSG00000186115,ENST00000011989,PT (ALTERNATIVE:1),r,,,
511,2026,ENSG00000111674,ENST00000538763,NPT,c,Yes,,C (rep1)
512,3145,ENSG00000256269,ENST00000392841,NPT,m,,,C (rep1)
513,162466,ENSG00000173868,ENST00000413580,NPT,m,,,
514,27068,ENSG00000138777,ENST00000510015,NPT,m,Yes,,
515,316,ENSG00000138356,ENST00000374700,PT (PRINCIPAL:1),c,Yes,,
516,1558,ENSG00000138115,ENST00000535898,NPT,m,,,
517,8776,ENSG00000063601,ENST00000370390,PT (PRINCIPAL:1),n,,,
518,3295,ENSG00000133835,ENST00000414835,NPT,c,,,C (rep1)
519,10455,ENSG00000198721,ENST00000380125,NPT,n,,Inner Mitochondrial Membrane,H (rep1)
520,1807,ENSG00000147647,ENST00000351513,PT (PRINCIPAL:1),c,,,C (rep1)
521,79837,ENSG00000166908,ENST00000550465,NPT,c,,,
522,8228,ENSG00000006757,ENST00000442940,NPT,c,,,M (rep1)
523,5291,ENSG00000051382,ENST00000289153,PT (PRINCIPAL:1),c,,,
524,1717,ENSG00000172893,ENST00000355527,PT (PRINCIPAL:1),r,Yes,,CM (rep1)
525,130,ENSG00000172955,ENST00000237653,PT (PRINCIPAL:3),c,,,
526,5143,ENSG00000105650,ENST00000539010,NPT,n,,,
527,5471,ENSG00000128059,ENST00000264220,PT (PRINCIPAL:1),c,,,C (rep1)
528,7264,ENSG00000104522,ENST00000529064,PT (PRINCIPAL:1),c,Yes,,C (rep3)
529,8394,ENSG00000143398,ENST00000368890,PT (ALTERNATIVE:2),n,,,L (rep1)
530,26275,ENSG00000198130,ENST00000392332,NPT,m,Yes,,M (rep1)
531,5138,ENSG00000186642,ENST00000418754,NPT,m,,,
532,2184,ENSG00000103876,ENST00000261755,PT (PRINCIPAL:1),c,Yes,,
533,2628,ENSG00000171766,ENST00000396659,PT (PRINCIPAL:1),m,Yes,,
534,57134,ENSG00000117643,ENST00000374332,PT (PRINCIPAL:1),m,,,
535,4905,ENSG00000073969,ENST00000398238,PT (PRINCIPAL:1),c,Yes,,L (rep1)
536,6916,ENSG00000059377,ENST00000336425,PT (PRINCIPAL:1),r,,,
537,2944,ENSG00000134184,ENST00000349334,NPT,c,,,
538,8867,ENSG00000159082,ENST00000357345,PT (ALTERNATIVE:2),c,Yes,,
539,23305,ENSG00000164398,ENST00000543479,NPT,c,,,
540,4668,ENSG00000198951,ENST00000403363,PT (PRINCIPAL:1),x,,,
541,83594,ENSG00000112874,ENST00000507423,NPT,n,,,
542,8908,ENSG00000056998,ENST00000520904,NPT,m,,,
543,2495,ENSG00000167996,ENST00000273550,PT (PRINCIPAL:1),c,,,
544,2987,ENSG00000143774,ENST00000435153,NPT,c,,,
545,2589,ENSG00000141429,ENST00000269195,PT (PRINCIPAL:1),g,,,H (rep1)
546,93100,ENSG00000147813,ENST00000435154,NPT,c,Yes,,
547,10682,ENSG00000147155,ENST00000414061,NPT,r,Yes,,CM (rep3)
548,51292,ENSG00000100938,ENST00000620807,NPT,c,,,
549,7390,ENSG00000188690,ENST00000368797,PT (PRINCIPAL:1),c,Yes,,
550,91373,ENSG00000197355,ENST00000360271,NPT,c,Yes,,
551,158,ENSG00000239900,ENST00000637666,NPT,c,Yes,,C (rep2)
552,2184,ENSG00000103876,ENST00000539156,NPT,m,,,
553,5315,ENSG00000067225,ENST00000565154,PT (ALTERNATIVE:1),c,Yes,,C (rep1)
554,226,ENSG00000149925,ENST00000564546,PT (PRINCIPAL:2),c,Yes,Inner Mitochondrial Membrane,C (rep1)
555,7086,ENSG00000163931,ENST00000423516,NPT,c,,,C (rep1)
556,7084,ENSG00000166548,ENST00000569718,NPT,n,,,
557,728441,ENSG00000133475,ENST00000405188,NPT,r,,,L (rep1)
558,84444,ENSG00000104885,ENST00000398665,PT (PRINCIPAL:1),n,,,
559,9514,ENSG00000128242,ENST00000402369,PT (PRINCIPAL:1),r,,,
560,9374,ENSG00000221988,ENST00000375137,PT (ALTERNATIVE:2),l,,,
561,5238,ENSG00000013375,ENST00000283977,NPT,c,Yes,,
562,2983,ENSG00000061918,ENST00000503520,NPT,c,Yes,,
563,3163,ENSG00000103415,ENST00000572812,NPT,c,Yes,,H (rep3)
564,2222,ENSG00000079459,ENST00000528812,NPT,m,,,C (rep3)
565,11282,ENSG00000161013,ENST00000523108,NPT,c,,,
566,2184,ENSG00000103876,ENST00000561421,PT (PRINCIPAL:1),c,Yes,,
567,5214,ENSG00000067057,ENST00000415005,NPT,c,Yes,,C (rep1)
568,4524,ENSG00000177000,ENST00000418034,NPT,n,,,
569,3029,ENSG00000063854,ENST00000397353,PT (ALTERNATIVE:1),c,,,
570,6647,ENSG00000142168,ENST00000270142,PT (PRINCIPAL:1),c,Yes,,
571,955,ENSG00000197586,ENST00000354989,PT (ALTERNATIVE:2),m,,,
572,4728,ENSG00000110717,ENST00000526339,NPT,m,Yes,Inner Mitochondrial Membrane,CM (rep1)
573,226,ENSG00000149925,ENST00000627059,PT (ALTERNATIVE:1),c,Yes,Inner Mitochondrial Membrane,C (rep1)
574,1431,ENSG00000062485,ENST00000542324,PT (ALTERNATIVE:2),m,Yes,Inner Mitochondrial Membrane,C (rep1)
575,7167,ENSG00000111669,ENST00000613953,NPT,c,,,C (rep1)
576,6723,ENSG00000116649,ENST00000376957,PT (PRINCIPAL:1),c,Yes,,C (rep1)
577,15,ENSG00000129673,ENST00000250615,NPT,c,Yes,,
578,276,ENSG00000237763,ENST00000430659,NPT,l,,,
579,873,ENSG00000159228,ENST00000439427,NPT,n,Yes,,C (rep1)
580,26063,ENSG00000242612,ENST00000424398,NPT,c,,,
581,5052,ENSG00000117450,ENST00000424390,NPT,c,,,C (rep1)
582,7915,ENSG00000112294,ENST00000491546,NPT,m,Yes,,
583,1890,ENSG00000025708,ENST00000395680,PT (PRINCIPAL:3),n,,,
584,1890,ENSG00000025708,ENST00000395681,PT (ALTERNATIVE:2),n,,,
585,212,ENSG00000158578,ENST00000335854,NPT,m,,,
586,759,ENSG00000133742,ENST00000517590,NPT,c,,,
587,441024,ENSG00000163738,ENST00000325278,PT (ALTERNATIVE:2),c,,,
588,278,ENSG00000187733,ENST00000370079,PT (PRINCIPAL:1),m,,,
589,4056,ENSG00000213316,ENST00000401985,NPT,g,,,
590,3290,ENSG00000117594,ENST00000615289,NPT,c,,,
591,4048,ENSG00000111144,ENST00000552789,NPT,m,,,C (rep1)
592,549,ENSG00000148090,ENST00000375731,PT (PRINCIPAL:1),m,,,M (rep1)
593,8867,ENSG00000159082,ENST00000382491,NPT,c,Yes,,
594,8867,ENSG00000159082,ENST00000382499,PT (ALTERNATIVE:2),n,,,
595,8372,ENSG00000186792,ENST00000336307,PT (PRINCIPAL:1),l,,,
596,112483,ENSG00000141504,ENST00000269298,PT (PRINCIPAL:1),c,,,
597,6120,ENSG00000197713,ENST00000411934,NPT,c,,,
598,4905,ENSG00000073969,ENST00000575068,NPT,c,Yes,,L (rep1)
599,1543,ENSG00000140465,ENST00000567032,PT (PRINCIPAL:1),r,,,
600,56848,ENSG00000063176,ENST00000598088,PT (PRINCIPAL:3),n,,,
601,5351,ENSG00000083444,ENST00000196061,PT (PRINCIPAL:1),l,,,H (rep2)
602,4245,ENSG00000131446,ENST00000504671,NPT,m,,,L (rep2)
603,6472,ENSG00000182199,ENST00000553529,NPT,n,,Inner Mitochondrial Membrane,CM (rep2)
604,5106,ENSG00000100889,ENST00000559837,NPT,n,,,C (rep3)
605,51292,ENSG00000100938,ENST00000559836,PT (PRINCIPAL:1),c,,,
606,427,ENSG00000104763,ENST00000636455,NPT,c,,,
607,5153,ENSG00000123360,ENST00000243052,PT (PRINCIPAL:1),c,Yes,,
608,55163,ENSG00000108439,ENST00000225573,PT (PRINCIPAL:1),m,,,
609,51251,ENSG00000122643,ENST00000381626,PT (ALTERNATIVE:1),c,,,
610,5407,ENSG00000187021,ENST00000534537,PT (ALTERNATIVE:1),c,,,
611,10020,ENSG00000159921,ENST00000539815,PT (PRINCIPAL:1),m,,,
612,5207,ENSG00000158571,ENST00000614686,NPT,m,,,
613,1789,ENSG00000088305,ENST00000456297,NPT,n,,,C (rep1)
614,5152,ENSG00000160191,ENST00000328862,NPT,c,,,
615,5291,ENSG00000051382,ENST00000544716,NPT,c,,,
616,440,ENSG00000070669,ENST00000437657,NPT,c,Yes,,C (rep1)
617,211,ENSG00000023330,ENST00000484952,PT (PRINCIPAL:1),m,Yes,,
618,23464,ENSG00000100116,ENST00000248924,PT (PRINCIPAL:1),m,Yes,,CM (rep1)
619,10007,ENSG00000113552,ENST00000508177,PT (PRINCIPAL:1),c,,,C (rep1)
620,23007,ENSG00000114805,ENST00000334686,PT (PRINCIPAL:3),n,,,
621,4846,ENSG00000164867,ENST00000297494,PT (PRINCIPAL:1),n,,,
622,4967,ENSG00000105953,ENST00000631326,NPT,m,Yes,,CM (rep1)
623,3034,ENSG00000084110,ENST00000538703,NPT,c,,,
624,84532,ENSG00000154930,ENST00000537502,NPT,m,,,
625,4831,ENSG00000243678,ENST00000393190,PT (PRINCIPAL:1),c,,,C (rep1)
626,2987,ENSG00000143774,ENST00000412265,NPT,c,,,
627,4830,ENSG00000239672,ENST00000393196,PT (PRINCIPAL:1),c,Yes,,C (rep1)
628,58508,ENSG00000055609,ENST00000355193,PT (PRINCIPAL:1),n,,,
629,114805,ENSG00000144278,ENST00000392825,PT (PRINCIPAL:1),g,,,L (rep2)
630,27159,ENSG00000134216,ENST00000353665,NPT,m,,,
631,3704,ENSG00000125877,ENST00000399838,NPT,c,Yes,,
632,5184,ENSG00000124299,ENST00000244137,PT (PRINCIPAL:1),n,,,N (rep1)
633,7841,ENSG00000115275,ENST00000233616,PT (PRINCIPAL:3),n,,,CM (rep1)
634,5283,ENSG00000100564,ENST00000558493,NPT,m,,,
635,6185,ENSG00000118705,ENST00000373622,NPT,r,Yes,,C (rep1)
636,271,ENSG00000116337,ENST00000528667,PT (PRINCIPAL:2),m,,,
637,3636,ENSG00000165458,ENST00000541756,NPT,m,,,
638,55627,ENSG00000136699,ENST00000351288,NPT,m,,,H (rep1)
639,51181,ENSG00000169738,ENST00000581584,NPT,m,,,
640,4719,ENSG00000023228,ENST00000233190,PT (PRINCIPAL:1),m,Yes,Inner Mitochondrial Membrane,CM (rep1)
641,374291,ENSG00000115286,ENST00000313408,NPT,m,,,CM (rep1)
642,1582,ENSG00000180432,ENST00000316161,PT (PRINCIPAL:1),r,,,
643,1584,ENSG00000160882,ENST00000517471,NPT,m,,,
644,5143,ENSG00000105650,ENST00000355502,PT (PRINCIPAL:3),c,,,
645,5538,ENSG00000131238,ENST00000433473,PT (PRINCIPAL:1),l,,,C (rep3)
646,5723,ENSG00000146733,ENST00000421626,NPT,c,Yes,,
647,441024,ENSG00000163738,ENST00000395759,PT (PRINCIPAL:2),m,,,
648,5210,ENSG00000114268,ENST00000416568,NPT,m,,,
649,771,ENSG00000074410,ENST00000344366,PT (ALTERNATIVE:2),m,,,
650,5860,ENSG00000151552,ENST00000428702,NPT,m,Yes,,C (rep1)
651,7264,ENSG00000104522,ENST00000529048,NPT,c,Yes,,C (rep3)
652,7360,ENSG00000169764,ENST00000394417,NPT,c,,,C (rep1)
653,4351,ENSG00000178802,ENST00000568828,NPT,m,,,
654,1650,ENSG00000244038,ENST00000602624,PT (PRINCIPAL:1),r,Yes,,CM (rep1)
655,3614,ENSG00000106348,ENST00000348127,NPT,c,Yes,,C (rep3)
656,586,ENSG00000060982,ENST00000342945,NPT,c,,,C (rep2)
657,2571,ENSG00000128683,ENST00000358196,PT (PRINCIPAL:1),c,,,
658,5209,ENSG00000170525,ENST00000626882,NPT,c,,,
659,5209,ENSG00000170525,ENST00000360521,PT (PRINCIPAL:2),c,,,
660,759,ENSG00000133742,ENST00000519991,NPT,c,,,
661,5136,ENSG00000115252,ENST00000410103,NPT,n,,,
662,3938,ENSG00000115850,ENST00000264162,PT (PRINCIPAL:1),x,,,
663,5168,ENSG00000136960,ENST00000259486,PT (PRINCIPAL:3),g,Yes,,
664,8540,ENSG00000018510,ENST00000264167,PT (PRINCIPAL:1),c,,,CM (rep1)
665,230,ENSG00000109107,ENST00000395321,PT (PRINCIPAL:1),c,Yes,,C (rep1)
666,134526,ENSG00000172497,ENST00000513751,NPT,c,Yes,,
667,1200,ENSG00000166340,ENST00000299427,PT (PRINCIPAL:1),l,,,
668,3628,ENSG00000151689,ENST00000322522,PT (PRINCIPAL:1),c,,,
669,8564,ENSG00000117009,ENST00000366558,PT (ALTERNATIVE:2),x,,,
670,8564,ENSG00000117009,ENST00000366559,PT (PRINCIPAL:2),x,,,
671,8564,ENSG00000117009,ENST00000366557,PT (ALTERNATIVE:2),x,,,
672,51227,ENSG00000185808,ENST00000360525,PT (PRINCIPAL:1),l,,,
673,55224,ENSG00000143845,ENST00000367202,PT (PRINCIPAL:3),n,,,
674,4051,ENSG00000186529,ENST00000591058,PT (ALTERNATIVE:1),r,,,
675,10201,ENSG00000172113,ENST00000435684,NPT,m,,,
676,29906,ENSG00000101638,ENST00000315087,PT (PRINCIPAL:1),r,,,
677,22929,ENSG00000086475,ENST00000327347,PT (PRINCIPAL:1),c,,,C (rep2)
678,8398,ENSG00000184381,ENST00000335539,NPT,m,,,
679,64781,ENSG00000100422,ENST00000216264,PT (PRINCIPAL:1),n,,,
680,2992,ENSG00000163754,ENST00000296048,PT (PRINCIPAL:1),n,,,H (rep1)
681,200576,ENSG00000115020,ENST00000264380,PT (PRINCIPAL:1),n,,,
682,6476,ENSG00000090402,ENST00000264382,PT (PRINCIPAL:1),r,,,
683,84649,ENSG00000062282,ENST00000604733,NPT,m,,,
684,158,ENSG00000239900,ENST00000216194,NPT,c,Yes,,C (rep1)
685,8395,ENSG00000107242,ENST00000265382,PT (PRINCIPAL:1),n,Yes,,
686,2819,ENSG00000167588,ENST00000548814,NPT,c,,,
687,57571,ENSG00000172508,ENST00000307823,NPT,c,,,
688,3141,ENSG00000159267,ENST00000399120,PT (PRINCIPAL:1),c,Yes,,
689,477,ENSG00000018625,ENST00000392233,NPT,r,,,C (rep2)
690,7358,ENSG00000109814,ENST00000501493,NPT,c,,,C (rep1)
691,51292,ENSG00000100938,ENST00000355299,PT (PRINCIPAL:1),c,,,
692,51071,ENSG00000023697,ENST00000526530,NPT,c,,,
693,51540,ENSG00000132330,ENST00000409736,NPT,c,,,
694,3420,ENSG00000101365,ENST00000613370,NPT,m,Yes,Inner Mitochondrial Membrane,CM (rep1)
